model_name,model_params,feature_name,r2_score,mse,correlation
Ridge,"{'alpha': 0.0020403297411880333, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=20,-63.64138816947127,39042.7944452296,0.1586053707235563
Lasso,"{'alpha': 0.0023570849498779287, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=20,-157.50052240586928,95732.8345042637,0.053583439493269575
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 13, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 166, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=20,0.20926689298438295,477.59540802728077,0.46488845549767616
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=5,-0.10844063818240302,669.4877881928484,0.24364603724734296
Ridge,"{'alpha': 0.0020038101152322647, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=5,-0.024841932909284825,618.994951354187,0.2577484036743158
Lasso,"{'alpha': 0.0028731190502052084, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=5,-0.013366241814207536,612.0637411616179,0.23054301786472906
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 30, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 48, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=5,0.17385639134972175,498.9830201388889,0.4709997645569547
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=50,-2.32190646949345,2006.4004676799932,0.047723657974996135
Ridge,"{'alpha': 0.0028047453753728413, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=50,-2.432411507097992,2073.144477834065,0.0283168398488204
Lasso,"{'alpha': 0.0010936261839019634, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=50,-3.0190994935142417,2427.498539616935,0.16451163067206093
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 27, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 51, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=8000_pca_n_components=50,-0.24573732828249795,752.4137061130334,0.23236712608952073
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-37.51785001410176,23264.421497726933,0.058810930475233746
Ridge,"{'alpha': 0.0010728309144707564, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-0.347465249477247,813.8564199689662,0.4121423544349036
Lasso,"{'alpha': 0.0013515959313952584, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-4.272325125901487,3184.435111438522,0.083782951987388
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 16, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 8, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 15, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,0.26052774644625254,446.6343315177263,0.5435037802117484
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,0.061347931896791996,566.9370783694134,0.47597195467677833
Ridge,"{'alpha': 0.0010576496688147361, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,0.15529318101326983,510.1950257274685,0.5030119841649955
Lasso,"{'alpha': 0.0013998674182597384, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-0.08856907504087452,657.4855497352511,0.39698164064002833
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 66, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,0.24204491265671102,457.79779042301044,0.5223116494294018
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-72.03276728095997,44111.10901952236,-0.08944882842239359
Ridge,"{'alpha': 0.0017475901145043646, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-63.13642009956615,38737.79844942855,-0.085694136567418
Lasso,"{'alpha': 0.002448931912798804, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-127.74953058827549,77763.5134397046,-0.006296606708004628
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 28, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 76, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,0.203007086628317,481.376272574714,0.4792569995968679
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-0.10922828514244665,669.9635195969415,0.24330265209973218
Ridge,"{'alpha': 0.006490651154819907, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-0.03231124394681251,623.5063454276113,0.24580151438409947
Lasso,"{'alpha': 0.0020489855814701183, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-0.012977231514628373,611.8287825755845,0.23140648096833252
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 27, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 175, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,0.17018488877457894,501.2005733877551,0.47849022497856447
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-3.1691221006493446,2518.110792515296,-0.23724842387730113
Ridge,"{'alpha': 0.0014570424942361628, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-3.1805940844651364,2525.0397635458176,-0.2383575639045508
Lasso,"{'alpha': 0.002576866626488178, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-1.8366502383136178,1713.3102382815987,0.06414571646458862
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 14, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 141, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None,-0.031180659529727928,622.8234830038731,0.1806630842575111
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=10,-47.500075001686234,29293.592116317675,0.055603874297329436
Ridge,"{'alpha': 0.004459890058942808, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=10,0.07331670573964144,559.7080508045551,0.47063004578604084
Lasso,"{'alpha': 0.004807255055846755, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=10,-3.521268906256398,2730.804172642205,0.08958126707379839
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 18, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 37, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=10,0.20772101633048945,478.52910308156106,0.4828363579084637
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=100,0.061347931896791996,566.9370783694134,0.47597195467677833
Ridge,"{'alpha': 0.0030319138979079665, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=100,0.1552936680873369,510.19473153928317,0.5030118464389067
Lasso,"{'alpha': 0.0015422667357328813, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=100,-0.12041280905921048,676.7188675344754,0.3897953287979308
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 196, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=100,0.21779650684950302,472.44360095346025,0.5023916518830456
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=20,-11.279249401437946,7416.551901162113,0.29478341820651344
Ridge,"{'alpha': 0.003318765314938025, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=20,-10.189237324254753,6758.194791616314,0.2634307625813641
Lasso,"{'alpha': 0.001310929297112174, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=20,-279.48798917306954,169412.1245807632,0.02998350716517013
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 27, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 174, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=20,0.2027682747723929,481.5205127042342,0.4657595037582269
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=5,-0.10520461725513397,667.5332617901574,0.24511127799780252
Ridge,"{'alpha': 0.001692191398047855, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=5,-0.024312811868599127,618.67536718972,0.2589049823366329
Lasso,"{'alpha': 0.0016275987153551233, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=5,-0.012070131019665808,611.280902352574,0.23265200060155655
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 18, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 48, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=5,0.20962712271017503,477.37783263888895,0.5073914821131671
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=50,-2.7122094461525674,2242.139818591086,-0.0019271702865902747
Ridge,"{'alpha': 0.0017831003266673413, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=50,-2.7395706016336305,2258.6657008390116,0.0077078072765755365
Lasso,"{'alpha': 0.0035782694308901, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=50,-4.094212535076457,3076.8567708642527,-0.044369357362236496
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 16, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 66, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=128_fmax=None_pca_n_components=50,0.053496652779140064,571.6791775941231,0.2507218641039436
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-66.9166456491492,41021.019358949176,-0.004439914191751093
Ridge,"{'alpha': 0.002998505981460538, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-8.426693305738048,5693.6346736435335,-0.0038883231220791965
Lasso,"{'alpha': 0.004722164209499115, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-0.9938127993620023,1204.2443006278525,0.06424896702916046
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 31, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 155, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-0.061965899038242345,641.4174800097379,0.21806691400805508
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,0.18268805628353924,493.64877704194026,0.5123338084902818
Ridge,"{'alpha': 0.002707424235424666, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,0.22352980709266213,468.98074117854964,0.5243307716469812
Lasso,"{'alpha': 0.001472376421529812, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-0.045297584915637845,631.3499740284119,0.37376391229970646
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 12, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 184, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,0.09095945348669554,549.0519960191693,0.30424950070831713
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-413.5511358503752,250385.01248781328,-0.012375522977192441
Ridge,"{'alpha': 0.0023789860259824814, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-264.9872789539325,160653.83110304072,-0.00909176455720557
Lasso,"{'alpha': 0.0025146018389596847, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-54.07656709028175,33265.73188708729,0.08255784882362352
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 20, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 87, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,0.025704206244537398,588.4655556084026,0.23405191968052538
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-0.5999770349226976,966.3711789078952,-0.00510223953446366
Ridge,"{'alpha': 0.0017319228126896741, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-0.46152028579071214,882.7445961720399,0.09674849417957779
Lasso,"{'alpha': 0.0037330483628458117, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-0.23549533175770843,746.227635913276,0.11438932020024062
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 24, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 120, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-0.08290030676677662,654.0616666666667,0.17776991695057207
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-1.4192378071547433,1461.197030163395,-0.009994671009192475
Ridge,"{'alpha': 0.0018459810684408676, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-1.4362325899429873,1471.4617201682443,-0.01358624906322184
Lasso,"{'alpha': 0.0010387458817094678, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,-3.260852846766145,2573.515306037752,-0.12136497949626718
RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 128, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000,0.0911176844391175,548.9564260024165,0.3152885384571971
LinearRegression,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000_pca_n_components=10,-75.49258708430096,46200.80785218407,-0.006636989735800439
Ridge,"{'alpha': 0.0013242870667655518, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",mfcc_n_mfcc=12_n_fft=1024_hop_length=1024_n_mels=40_fmax=4000_pca_n_components=10,-11.541632223734515,7575.02867412415,-0.002576966437905113
